,exp_path,batch_size,bn,cpu,device,dropout,dropout_rate,epochs,exp_no,gamma,kfold,loss_fn,lr,model,note,optim,scheduler,step_size,0.0 f1-score,0.0 precision,0.0 recall,0.0 support,1.0 f1-score,1.0 precision,1.0 recall,1.0 support,accuracy,macro avg f1-score,macro avg precision,macro avg recall,macro avg support,weighted avg f1-score,weighted avg precision,weighted avg recall,weighted avg support,conv_blocks,filters,hidden_layers,hidden_units,kernel_size
779,..\experiments\17,256,TRUE,FALSE,0,TRUE,0.8,128,17,0.1,5,bce,0.0001,dense_no_xc,,adam,FALSE,32,0.816135211,0.689666667,1,413.8,0,0,0,186.2,0.689666667,0.408067606,0.344833333,0.5,600,0.563198122,0.476113889,0.689666667,600,,,,,
1224,..\experiments\21,256,FALSE,FALSE,0,TRUE,0.8,128,21,0.1,5,bce,0.0001,dense_no_xc,,adam,FALSE,32,0.816135211,0.689666667,1,413.8,0,0,0,186.2,0.689666667,0.408067606,0.344833333,0.5,600,0.563198122,0.476113889,0.689666667,600,,,,,
1637,..\experiments\28,256,FALSE,FALSE,0,TRUE,0.5,128,28,0.1,5,bce,1.00E-05,dense_no_xc,,adam,FALSE,32,0.816135211,0.689666667,1,413.8,0,0,0,186.2,0.689666667,0.408067606,0.344833333,0.5,600,0.563198122,0.476113889,0.689666667,600,,,,,
1660,..\experiments\30,256,FALSE,FALSE,0,FALSE,0.5,128,30,0.1,5,bce,1.00E-05,dense_no_xc,,adam,FALSE,32,0.816135211,0.689666667,1,413.8,0,0,0,186.2,0.689666667,0.408067606,0.344833333,0.5,600,0.563198122,0.476113889,0.689666667,600,,,,,
1671,..\experiments\31,256,FALSE,FALSE,0,FALSE,0.8,128,31,0.1,5,bce,1.00E-05,dense_no_xc,,adam,FALSE,32,0.816135211,0.689666667,1,413.8,0,0,0,186.2,0.689666667,0.408067606,0.344833333,0.5,600,0.563198122,0.476113889,0.689666667,600,,,,,
713,..\experiments\164,256,FALSE,FALSE,0,FALSE,0.5,64,164,0.1,5,bce,1.00E-05,dense_no_xc,,adam,FALSE,32,0.70951143,0.727620328,0.828472963,413.8,0.114153941,0.25379437,0.196888307,186.2,0.631666667,0.411832685,0.490707349,0.512680635,600,0.524563148,0.579112453,0.631666667,600,,,,,
724,..\experiments\165,256,FALSE,FALSE,0,FALSE,0.8,64,165,0.1,5,bce,1.00E-05,dense_no_xc,,adam,FALSE,32,0.70951143,0.727620328,0.828472963,413.8,0.114153941,0.25379437,0.196888307,186.2,0.631666667,0.411832685,0.490707349,0.512680635,600,0.524563148,0.579112453,0.631666667,600,,,,,
1604,..\experiments\25,256,TRUE,FALSE,0,TRUE,0.8,128,25,0.1,5,bce,1.00E-05,dense_no_xc,,adam,FALSE,32,0.616087186,0.763693029,0.68101318,413.8,0.286235734,0.297728717,0.368215203,186.2,0.582333333,0.45116146,0.530710873,0.524614192,600,0.51328721,0.621231706,0.582333333,600,,,,,
1024,..\experiments\192,256,FALSE,FALSE,0,FALSE,0.5,128,192,0.1,5,bce,0.001,dense_embed,,adam,FALSE,32,0.978284375,0.975472641,0.981176544,413.8,0.951167065,0.957504063,0.94524648,186.2,0.97,0.96472572,0.966488352,0.963211512,600,0.969949661,0.970083656,0.97,600,,,,,
1057,..\experiments\195,256,FALSE,FALSE,0,FALSE,0.5,128,195,0.1,5,bce,0.001,dense_embed,,adam,FALSE,32,0.976920045,0.973758312,0.980219043,413.8,0.947517026,0.955177456,0.940600808,186.2,0.968,0.962218535,0.964467884,0.960409926,600,0.967907871,0.968137918,0.968,600,,,,,
1090,..\experiments\198,256,FALSE,FALSE,0,FALSE,0.5,128,198,0.1,5,bce,0.0001,dense_embed,,adam,FALSE,32,0.97645101,0.971749567,0.981273436,413.8,0.94640885,0.956834042,0.936572559,186.2,0.967333333,0.96142993,0.964291805,0.958922998,600,0.967244435,0.967423846,0.967333333,600,,,,,
2104,..\experiments\70,256,FALSE,FALSE,0,FALSE,0.5,128,70,0.1,5,bce,0.01,dense_embed,,adam,FALSE,32,0.97607132,0.97730667,0.97490707,413.8,0.946531024,0.944223486,0.949197307,186.2,0.967,0.961301172,0.960765078,0.962052189,600,0.967020657,0.967200289,0.967,600,,,,,
2115,..\experiments\71,256,FALSE,FALSE,0,FALSE,0.8,128,71,0.1,5,bce,0.01,dense_embed,,adam,FALSE,32,0.97607132,0.97730667,0.97490707,413.8,0.946531024,0.944223486,0.949197307,186.2,0.967,0.961301172,0.960765078,0.962052189,600,0.967020657,0.967200289,0.967,600,,,,,
957,..\experiments\186,256,FALSE,FALSE,0,FALSE,0.5,128,186,0.1,5,bce,0.01,dense_embed,,adam,FALSE,32,0.975677668,0.973069464,0.97834203,413.8,0.945006556,0.950477959,0.939810736,186.2,0.966333333,0.960342112,0.961773712,0.959076383,600,0.966272765,0.966335528,0.966333333,600,,,,,
802,..\experiments\172,256,FALSE,FALSE,0,FALSE,0.5,64,172,0.1,5,bce,0.001,dense_embed,,adam,FALSE,32,0.975735755,0.972714578,0.978806051,413.8,0.944714257,0.951403959,0.938281961,186.2,0.966333333,0.960225006,0.962059268,0.958544006,600,0.966251662,0.96628223,0.966333333,600,,,,,
813,..\experiments\173,256,FALSE,FALSE,0,FALSE,0.8,64,173,0.1,5,bce,0.001,dense_embed,,adam,FALSE,32,0.975735755,0.972714578,0.978806051,413.8,0.944714257,0.951403959,0.938281961,186.2,0.966333333,0.960225006,0.962059268,0.958544006,600,0.966251662,0.96628223,0.966333333,600,,,,,
2126,..\experiments\72,256,TRUE,FALSE,0,TRUE,0.5,128,72,0.1,5,bce,0.001,dense_embed,,adam,FALSE,32,0.974090405,0.983191823,0.965210913,413.8,0.944175922,0.925694164,0.963694542,186.2,0.964666667,0.959133163,0.954442993,0.964452728,600,0.964871591,0.965544034,0.964666667,600,,,,,
1125,..\experiments\201,256,FALSE,FALSE,0,FALSE,0.5,128,201,0.1,5,bce,0.0001,dense_embed,,adam,FALSE,32,0.974443605,0.970631701,0.978389464,413.8,0.942460196,0.950459416,0.935063067,186.2,0.964666667,0.9584519,0.960545559,0.956726265,600,0.964598437,0.964814125,0.964666667,600,,,,,
513,..\experiments\146,256,FALSE,FALSE,0,FALSE,0.5,300,146,0.1,5,bce,0.01,dense_embed,,adam,TRUE,100,0.973894959,0.97392933,0.973890592,413.8,0.941673497,0.941794334,0.941703878,186.2,0.964,0.957784228,0.957861832,0.957797235,600,0.963995616,0.964058301,0.964,600,,,,,
491,..\experiments\144,256,FALSE,FALSE,0,FALSE,0.5,300,144,0.1,5,bce,0.01,dense_embed,,adam,TRUE,50,0.973909217,0.97348603,0.974365651,413.8,0.941597403,0.942740391,0.940622796,186.2,0.964,0.95775331,0.95811321,0.957494224,600,0.963979331,0.964033424,0.964,600,,,,,
502,..\experiments\145,256,FALSE,FALSE,0,FALSE,0.5,300,145,0.5,5,bce,0.01,dense_embed,,adam,TRUE,50,0.973648597,0.973916648,0.973415533,413.8,0.941162105,0.940796472,0.941703878,186.2,0.963666667,0.957405351,0.95735656,0.957559705,600,0.963670186,0.963751707,0.963666667,600,,,,,
524,..\experiments\147,256,FALSE,FALSE,0,FALSE,0.5,300,147,0.5,5,bce,0.01,dense_embed,,adam,TRUE,100,0.973621747,0.973906847,0.973367466,413.8,0.94127087,0.940989338,0.941703878,186.2,0.963666667,0.957446309,0.957448093,0.957535672,600,0.96366988,0.963740753,0.963666667,600,,,,,
990,..\experiments\189,256,FALSE,FALSE,0,FALSE,0.5,128,189,0.1,5,bce,0.01,dense_embed,,adam,FALSE,32,0.973265001,0.967058696,0.979775755,413.8,0.939584507,0.953732086,0.926969776,186.2,0.963,0.956424754,0.960395391,0.953372766,600,0.962824306,0.963336725,0.963,600,,,,,
968,..\experiments\187,256,FALSE,FALSE,0,FALSE,0.5,128,187,0.1,5,bce,0.01,dense_embed,,adam,FALSE,32,0.972711553,0.97337099,0.972078407,413.8,0.938871191,0.937200736,0.940673561,186.2,0.962333333,0.955791372,0.955285863,0.956375984,600,0.962359673,0.962444113,0.962333333,600,,,,,
979,..\experiments\188,256,FALSE,FALSE,0,FALSE,0.5,128,188,0.1,5,bce,0.01,dense_embed,,adam,FALSE,32,0.972266706,0.96880871,0.97587086,413.8,0.937548183,0.945503112,0.930320617,186.2,0.961666667,0.954907444,0.957155911,0.953095738,600,0.961579084,0.961816996,0.961666667,600,,,,,
1068,..\experiments\196,256,FALSE,FALSE,0,FALSE,0.5,128,196,0.1,5,bce,0.001,dense_embed,,adam,FALSE,32,0.972503357,0.966949166,0.978254318,413.8,0.93628148,0.950105157,0.923523365,186.2,0.961666667,0.954392419,0.958527162,0.950888841,600,0.961468756,0.961734743,0.961666667,600,,,,,
558,..\experiments\150,256,FALSE,FALSE,0,FALSE,0.5,300,150,0.1,5,bce,0.001,dense_embed,,adam,TRUE,100,0.971970505,0.964748415,0.979336545,413.8,0.935584843,0.951419378,0.920402912,186.2,0.961,0.953777674,0.958083897,0.949869729,600,0.960807328,0.960921289,0.961,600,,,,,
2192,..\experiments\78,256,FALSE,FALSE,0,FALSE,0.5,128,78,0.1,5,bce,0.001,dense_embed,,adam,FALSE,32,0.971613567,0.966095521,0.977312526,413.8,0.935577774,0.948095738,0.923952976,186.2,0.960666667,0.953595671,0.957095629,0.950632751,600,0.960502864,0.960742839,0.960666667,600,,,,,
2203,..\experiments\79,256,FALSE,FALSE,0,FALSE,0.8,128,79,0.1,5,bce,0.001,dense_embed,,adam,FALSE,32,0.971613567,0.966095521,0.977312526,413.8,0.935577774,0.948095738,0.923952976,186.2,0.960666667,0.953595671,0.957095629,0.950632751,600,0.960502864,0.960742839,0.960666667,600,,,,,
546,..\experiments\149,256,FALSE,FALSE,0,FALSE,0.5,300,149,0.5,5,bce,0.001,dense_embed,,adam,TRUE,50,0.971489637,0.963803464,0.979336545,413.8,0.934496242,0.951351051,0.918362149,186.2,0.960333333,0.95299294,0.957577257,0.948849347,600,0.960128819,0.960265003,0.960333333,600,,,,,
569,..\experiments\151,256,FALSE,FALSE,0,FALSE,0.5,300,151,0.5,5,bce,0.001,dense_embed,,adam,TRUE,100,0.971013892,0.96287727,0.979336545,413.8,0.933379985,0.951260244,0.9163332,186.2,0.959666667,0.952196938,0.957068757,0.947834873,600,0.959444043,0.959616047,0.959666667,600,,,,,
1013,..\experiments\191,256,FALSE,FALSE,0,FALSE,0.5,128,191,0.1,5,bce,0.01,dense_embed,,adam,FALSE,32,0.970591657,0.970156704,0.971144463,413.8,0.933766986,0.935140668,0.933023961,186.2,0.959333333,0.952179321,0.952648686,0.952084212,600,0.959335322,0.959609163,0.959333333,600,,,,,
535,..\experiments\148,256,FALSE,FALSE,0,FALSE,0.5,300,148,0.1,5,bce,0.001,dense_embed,,adam,TRUE,50,0.970269596,0.963275646,0.977403711,413.8,0.93185734,0.947075087,0.917269253,186.2,0.958666667,0.951063468,0.955175366,0.947336482,600,0.958475978,0.958582272,0.958666667,600,,,,,
1002,..\experiments\190,256,FALSE,FALSE,0,FALSE,0.5,128,190,0.1,5,bce,0.01,dense_embed,,adam,FALSE,32,0.969816692,0.967345884,0.97236699,413.8,0.932226924,0.938247826,0.926622892,186.2,0.958333333,0.951021808,0.952796855,0.949494941,600,0.958257871,0.958363926,0.958333333,600,,,,,
2037,..\experiments\64,256,TRUE,FALSE,0,TRUE,0.5,128,64,0.1,5,bce,0.01,dense_embed,,adam,FALSE,32,0.96990121,0.965481272,0.974387989,413.8,0.931854536,0.941553634,0.92247081,186.2,0.958333333,0.950877873,0.953517453,0.948429399,600,0.958210229,0.958231517,0.958333333,600,,,,,
1035,..\experiments\193,256,FALSE,FALSE,0,FALSE,0.5,128,193,0.1,5,bce,0.001,dense_embed,,adam,FALSE,32,0.969710428,0.96921365,0.970246894,413.8,0.931201446,0.932119716,0.930488579,186.2,0.958,0.950455937,0.950666683,0.950367736,600,0.9579922,0.958073428,0.958,600,,,,,
2170,..\experiments\76,256,FALSE,FALSE,0,TRUE,0.5,128,76,0.1,5,bce,0.001,dense_embed,,adam,FALSE,32,0.969711526,0.966351879,0.973171866,413.8,0.93125079,0.938017335,0.92488228,186.2,0.958,0.950481158,0.952184607,0.949027073,600,0.957930241,0.958061021,0.958,600,,,,,
2281,..\experiments\86,256,FALSE,FALSE,0,FALSE,0.5,128,86,0.1,5,bce,0.0001,dense_embed,,adam,FALSE,32,0.96876105,0.96368834,0.973982167,413.8,0.928876836,0.940188194,0.918274553,186.2,0.956666667,0.948818943,0.951938267,0.94612836,600,0.956510523,0.956679034,0.956666667,600,,,,,
2292,..\experiments\87,256,FALSE,FALSE,0,FALSE,0.8,128,87,0.1,5,bce,0.0001,dense_embed,,adam,FALSE,32,0.96876105,0.96368834,0.973982167,413.8,0.928876836,0.940188194,0.918274553,186.2,0.956666667,0.948818943,0.951938267,0.94612836,600,0.956510523,0.956679034,0.956666667,600,,,,,
1101,..\experiments\199,256,FALSE,FALSE,0,FALSE,0.5,128,199,0.1,5,bce,0.0001,dense_embed,,adam,FALSE,32,0.96850185,0.96635635,0.970699049,413.8,0.928482665,0.932857846,0.92435196,186.2,0.956333333,0.948492257,0.949607098,0.947525504,600,0.95628258,0.95634348,0.956333333,600,,,,,
1136,..\experiments\202,256,FALSE,FALSE,0,FALSE,0.5,128,202,0.1,5,bce,0.0001,dense_embed,,adam,FALSE,32,0.968519346,0.966577699,0.970522446,413.8,0.928248756,0.933139884,0.923663446,186.2,0.956333333,0.948384051,0.949858791,0.947092946,600,0.956231049,0.956265673,0.956333333,600,,,,,
824,..\experiments\174,256,FALSE,FALSE,0,FALSE,0.5,64,174,0.1,5,bce,0.0001,dense_embed,,adam,FALSE,32,0.968650221,0.962772811,0.974653723,413.8,0.927741596,0.940247457,0.915755876,186.2,0.956333333,0.948195908,0.951510134,0.9452048,600,0.956182661,0.956288576,0.956333333,600,,,,,
835,..\experiments\175,256,FALSE,FALSE,0,FALSE,0.8,64,175,0.1,5,bce,0.0001,dense_embed,,adam,FALSE,32,0.968650221,0.962772811,0.974653723,413.8,0.927741596,0.940247457,0.915755876,186.2,0.956333333,0.948195908,0.951510134,0.9452048,600,0.956182661,0.956288576,0.956333333,600,,,,,
1046,..\experiments\194,256,FALSE,FALSE,0,FALSE,0.5,128,194,0.1,5,bce,0.001,dense_embed,,adam,FALSE,32,0.968627925,0.962382576,0.974995883,413.8,0.927813674,0.941648482,0.914580965,186.2,0.956333333,0.948220799,0.952015529,0.944788424,600,0.956146645,0.956232145,0.956333333,600,,,,,
2259,..\experiments\84,256,FALSE,FALSE,0,TRUE,0.5,128,84,0.1,5,bce,0.0001,dense_embed,,adam,FALSE,32,0.967115302,0.967098544,0.967184753,413.8,0.92667878,0.926543044,0.927053625,186.2,0.954666667,0.946897041,0.946820794,0.947119189,600,0.954663856,0.954771855,0.954666667,600,,,,,
1114,..\experiments\200,256,FALSE,FALSE,0,FALSE,0.5,128,200,0.1,5,bce,0.0001,dense_embed,,adam,FALSE,32,0.966438875,0.959938071,0.973070483,413.8,0.923053851,0.937125726,0.909575201,186.2,0.953333333,0.944746363,0.948531898,0.941322842,600,0.953132046,0.953209148,0.953333333,600,,,,,
946,..\experiments\185,256,FALSE,FALSE,0,FALSE,0.5,100,185,0.1,5,bce,0.001,dense_embed,,adam,FALSE,32,0.965765379,0.962211897,0.969398031,413.8,0.921289822,0.928681359,0.914256392,186.2,0.952333333,0.943527601,0.945446628,0.941827212,600,0.952245219,0.952324776,0.952333333,600,,,,,
2048,..\experiments\65,256,TRUE,FALSE,0,TRUE,0.8,128,65,0.1,5,bce,0.01,dense_embed,,adam,FALSE,32,0.964454832,0.979012903,0.950727939,413.8,0.923941395,0.898293855,0.952832051,186.2,0.951666667,0.944198113,0.938653379,0.951779995,600,0.952091283,0.954083506,0.951666667,600,,,,,
1079,..\experiments\197,256,FALSE,FALSE,0,FALSE,0.5,128,197,0.1,5,bce,0.001,dense_embed,,adam,FALSE,32,0.965275108,0.961899964,0.968693179,413.8,0.920031596,0.927855626,0.912431226,186.2,0.951666667,0.942653352,0.944877795,0.940562202,600,0.951529049,0.951489095,0.951666667,600,,,,,
2181,..\experiments\77,256,FALSE,FALSE,0,TRUE,0.8,128,77,0.1,5,bce,0.001,dense_embed,,adam,FALSE,32,0.964689789,0.965975868,0.963497299,413.8,0.921402067,0.918128368,0.925090561,186.2,0.951333333,0.943045928,0.942052118,0.94429393,600,0.951410476,0.951681705,0.951333333,600,,,,,
2215,..\experiments\80,256,TRUE,FALSE,0,TRUE,0.5,128,80,0.1,5,bce,0.0001,dense_embed,,adam,FALSE,32,0.960163912,0.979401893,0.942067492,413.8,0.916821848,0.884307947,0.953694322,186.2,0.946333333,0.93849288,0.93185492,0.947880907,600,0.946845479,0.949506975,0.946333333,600,,,,,
1147,..\experiments\203,256,FALSE,FALSE,0,FALSE,0.5,128,203,0.1,5,bce,0.0001,dense_embed,,adam,FALSE,32,0.95984714,0.956999153,0.962751369,413.8,0.908618175,0.915560748,0.901962702,186.2,0.944333333,0.934232657,0.93627995,0.932357035,600,0.944190696,0.944174404,0.944333333,600,,,,,
2081,..\experiments\68,256,FALSE,FALSE,0,TRUE,0.5,128,68,0.1,5,bce,0.01,dense_embed,,adam,FALSE,32,0.959210205,0.954595086,0.963967608,413.8,0.906810803,0.916618093,0.897675672,186.2,0.943333333,0.933010504,0.93560659,0.93082164,600,0.943158408,0.943291484,0.943333333,600,,,,,
2059,..\experiments\66,256,TRUE,FALSE,0,FALSE,0.5,128,66,0.1,5,bce,0.01,dense_embed,,adam,FALSE,32,0.958300236,0.962499444,0.954175204,413.8,0.907771052,0.899283309,0.91660748,186.2,0.942666667,0.933035644,0.930891377,0.935391342,600,0.942834709,0.943159243,0.942666667,600,,,,,
2070,..\experiments\67,256,TRUE,FALSE,0,FALSE,0.8,128,67,0.1,5,bce,0.01,dense_embed,,adam,FALSE,32,0.958300236,0.962499444,0.954175204,413.8,0.907771052,0.899283309,0.91660748,186.2,0.942666667,0.933035644,0.930891377,0.935391342,600,0.942834709,0.943159243,0.942666667,600,,,,,
1349,..\experiments\2211,256,TRUE,FALSE,0,FALSE,0.5,128,2211,0.1,5,bce,0.01,dense_embed,,sgd,FALSE,32,0.956474809,0.953826583,0.959243769,413.8,0.901327143,0.90652216,0.896616914,186.2,0.939666667,0.928900976,0.930174371,0.927930342,600,0.939613755,0.939802209,0.939666667,600,,,,,
2237,..\experiments\82,256,TRUE,FALSE,0,FALSE,0.5,128,82,0.1,5,bce,0.0001,dense_embed,,adam,FALSE,32,0.95680479,0.947441216,0.966401605,413.8,0.899504014,0.920132513,0.879934679,186.2,0.939666667,0.928154402,0.933786864,0.923168142,600,0.939294388,0.939418591,0.939666667,600,,,,,
2248,..\experiments\83,256,TRUE,FALSE,0,FALSE,0.8,128,83,0.1,5,bce,0.0001,dense_embed,,adam,FALSE,32,0.95680479,0.947441216,0.966401605,413.8,0.899504014,0.920132513,0.879934679,186.2,0.939666667,0.928154402,0.933786864,0.923168142,600,0.939294388,0.939418591,0.939666667,600,,,,,
2148,..\experiments\74,256,TRUE,FALSE,0,FALSE,0.5,128,74,0.1,5,bce,0.001,dense_embed,,adam,FALSE,32,0.954638199,0.949769155,0.959723493,413.8,0.896475599,0.907381823,0.886539179,186.2,0.937,0.925556899,0.928575489,0.923131336,600,0.936871556,0.937198941,0.937,600,,,,,
2159,..\experiments\75,256,TRUE,FALSE,0,FALSE,0.8,128,75,0.1,5,bce,0.001,dense_embed,,adam,FALSE,32,0.954638199,0.949769155,0.959723493,413.8,0.896475599,0.907381823,0.886539179,186.2,0.937,0.925556899,0.928575489,0.923131336,600,0.936871556,0.937198941,0.937,600,,,,,
1350,..\experiments\2212,256,TRUE,FALSE,0,FALSE,0.5,128,2212,0.1,5,bce,0.01,dense_embed,,sgd,FALSE,32,0.951700637,0.948699603,0.954817266,413.8,0.890112879,0.896719907,0.884080963,186.2,0.933,0.920906758,0.922709755,0.919449114,600,0.932909305,0.933072712,0.933,600,,,,,
1351,..\experiments\2213,256,TRUE,FALSE,0,FALSE,0.5,128,2213,0.1,5,bce,0.01,dense_embed,,sgd,FALSE,32,0.950126784,0.936277599,0.964499396,413.8,0.882085507,0.913602485,0.853143722,186.2,0.93,0.916106145,0.924940042,0.908821559,600,0.929310162,0.929789924,0.93,600,,,,,
1353,..\experiments\2215,256,TRUE,FALSE,0,FALSE,0.5,128,2215,0.1,5,bce,0.01,dense_embed,,sgd,FALSE,32,0.946583265,0.943234088,0.950092195,413.8,0.877314512,0.884805167,0.870627365,186.2,0.925666667,0.911948889,0.914019628,0.91035978,600,0.925493441,0.925673843,0.925666667,600,,,,,
1352,..\experiments\2214,256,TRUE,FALSE,0,FALSE,0.5,128,2214,0.1,5,bce,0.01,dense_embed,,sgd,FALSE,32,0.944055536,0.943645469,0.944613694,413.8,0.874113904,0.875671399,0.873309775,186.2,0.922666667,0.90908472,0.909658434,0.908961734,600,0.922670162,0.923001405,0.922666667,600,,,,,
1354,..\experiments\2216,256,TRUE,FALSE,0,FALSE,0.5,128,2216,0.1,5,bce,0.01,dense_embed,,sgd,FALSE,32,0.944229281,0.93373266,0.955002701,413.8,0.871271152,0.894340811,0.849515252,186.2,0.922333333,0.907750217,0.914036736,0.902258977,600,0.921754513,0.921776997,0.922333333,600,,,,,
1356,..\experiments\2218,256,TRUE,FALSE,0,FALSE,0.5,128,2218,0.1,5,bce,0.01,dense_embed,,sgd,FALSE,32,0.94111448,0.937894045,0.944393985,413.8,0.865724305,0.873335816,0.858397126,186.2,0.918333333,0.903419392,0.90561493,0.901395555,600,0.918098283,0.917990969,0.918333333,600,,,,,
1355,..\experiments\2217,256,TRUE,FALSE,0,FALSE,0.5,128,2217,0.1,5,bce,0.01,dense_embed,,sgd,FALSE,32,0.938809035,0.933056009,0.944690988,413.8,0.861423852,0.874344777,0.849168888,186.2,0.915333333,0.900116444,0.903700393,0.896929938,600,0.914993651,0.914946947,0.915333333,600,,,,,
2092,..\experiments\69,256,FALSE,FALSE,0,TRUE,0.8,128,69,0.1,5,bce,0.01,dense_embed,,adam,FALSE,32,0.925554777,0.969703235,0.885921006,413.8,0.856495769,0.790201865,0.936838387,186.2,0.902333333,0.891025273,0.87995255,0.911379696,600,0.904356966,0.913862124,0.902333333,600,,,,,
1357,..\experiments\2219,256,TRUE,FALSE,0,FALSE,0.5,128,2219,0.1,5,bce,0.01,dense_embed,,sgd,FALSE,32,0.928659317,0.913830182,0.944168107,413.8,0.83207059,0.865342122,0.802065979,186.2,0.9,0.880364953,0.889586152,0.873117043,600,0.898982875,0.89946512,0.9,600,,,,,
2137,..\experiments\73,256,TRUE,FALSE,0,TRUE,0.8,128,73,0.1,5,bce,0.001,dense_embed,,adam,FALSE,32,0.908870241,0.993200639,0.843587313,413.8,0.854274453,0.765183717,0.984339947,186.2,0.888666667,0.881572347,0.879192178,0.91396363,600,0.892002388,0.921237733,0.888666667,600,,,,,
1320,..\experiments\2186,256,TRUE,FALSE,0,TRUE,0.5,128,2186,0.1,5,bce,0.01,dense_embed,,sgd,FALSE,32,0.890703651,0.931872432,0.860587592,413.8,0.780288425,0.759523028,0.845569398,186.2,0.855666667,0.835496038,0.84569773,0.853078495,600,0.856770644,0.879041402,0.855666667,600,,,,,
2326,..\experiments\90,256,TRUE,FALSE,0,FALSE,0.5,128,90,0.1,5,bce,1.00E-05,dense_embed,,adam,FALSE,32,0.86513429,0.868922363,0.864507958,413.8,0.701706317,0.70610926,0.708151835,186.2,0.814666667,0.783420304,0.787515811,0.786329896,600,0.814548374,0.819895135,0.814666667,600,,,,,
2337,..\experiments\91,256,TRUE,FALSE,0,FALSE,0.8,128,91,0.1,5,bce,1.00E-05,dense_embed,,adam,FALSE,32,0.86513429,0.868922363,0.864507958,413.8,0.701706317,0.70610926,0.708151835,186.2,0.814666667,0.783420304,0.787515811,0.786329896,600,0.814548374,0.819895135,0.814666667,600,,,,,
1364,..\experiments\2225,256,TRUE,FALSE,0,FALSE,0.5,128,2225,0.1,5,bce,0.001,dense_embed,,sgd,FALSE,32,0.87283559,0.815854846,0.938999025,413.8,0.631042687,0.792445714,0.527478405,186.2,0.811333333,0.751939139,0.80415028,0.733238715,600,0.798098638,0.809142175,0.811333333,600,,,,,
1367,..\experiments\2228,256,TRUE,FALSE,0,FALSE,0.5,128,2228,0.1,5,bce,0.001,dense_embed,,sgd,FALSE,32,0.86339424,0.80327653,0.933693759,413.8,0.596560713,0.76578179,0.490643653,186.2,0.796333333,0.729977477,0.78452916,0.712168706,600,0.78096038,0.792266958,0.796333333,600,,,,,
1361,..\experiments\2222,256,TRUE,FALSE,0,FALSE,0.5,128,2222,0.1,5,bce,0.001,dense_embed,,sgd,FALSE,32,0.862620036,0.794659285,0.944736232,413.8,0.576181583,0.790819838,0.458333257,186.2,0.792666667,0.71940081,0.792739561,0.701534744,600,0.773475654,0.794721976,0.792666667,600,,,,,
1319,..\experiments\2185,256,TRUE,FALSE,0,TRUE,0.5,128,2185,0.1,5,bce,0.01,dense_embed,,sgd,FALSE,32,0.821439762,0.843769623,0.852392957,413.8,0.582260803,0.768490347,0.588955027,186.2,0.765,0.701850282,0.806129985,0.720673992,600,0.744048383,0.824376147,0.765,600,,,,,
1366,..\experiments\2227,256,TRUE,FALSE,0,FALSE,0.5,128,2227,0.1,5,bce,0.001,dense_embed,,sgd,FALSE,32,0.847943779,0.763911518,0.953120692,413.8,0.461498888,0.744448524,0.338999648,186.2,0.764,0.654721333,0.754180021,0.64606017,600,0.729757304,0.759350507,0.764,600,,,,,
1363,..\experiments\2224,256,TRUE,FALSE,0,FALSE,0.5,128,2224,0.1,5,bce,0.001,dense_embed,,sgd,FALSE,32,0.848176498,0.762192058,0.956170017,413.8,0.457792375,0.760825361,0.330762292,186.2,0.763666667,0.652984437,0.761508709,0.643466155,600,0.728858199,0.763166279,0.763666667,600,,,,,
